MJdatet,Time,PRN,Az,Ele,Lat,Lon,Stec,Vtec,S4
57098.4816,11.558333,7,349.39,35.17,16.983,76.795,100.74,63.67,-99
57098.48194,11.566667,7,349.62,35.27,16.973,76.814,100.45,63.6,-99
57098.48229,11.575,7,349.85,35.36,16.963,76.833,100.15,63.53,-99
57098.48264,11.583333,7,350.08,35.46,16.953,76.852,99.87,63.46,-99
57098.48299,11.591667,7,350.31,35.56,16.943,76.871,99.59,63.4,-99
57098.48333,11.6,7,350.54,35.65,16.933,76.889,99.27,63.31,-99
57098.48368,11.608333,7,350.77,35.75,16.923,76.908,99.11,63.31,-99
57098.48403,11.616667,7,351,35.85,16.913,76.927,98.84,63.26,-99
57098.48438,11.625,7,351.23,35.95,16.902,76.945,98.53,63.17,-99
57098.48472,11.633333,7,351.47,36.05,16.892,76.964,98.3,63.13,-99
57098.48507,11.641667,7,351.7,36.15,16.881,76.982,98.08,63.1,-99
57098.48542,11.65,7,351.93,36.25,16.871,77.001,97.87,63.09,-99
57098.48576,11.658333,7,352.17,36.35,16.86,77.019,97.74,63.11,-99
57098.48611,11.666667,7,352.4,36.45,16.849,77.037,97.54,63.1,-99
57098.48646,11.675,7,352.63,36.55,16.839,77.055,97.33,63.08,-99
57098.48681,11.683333,7,352.87,36.65,16.828,77.073,97.17,63.08,-99
57098.48715,11.691667,7,353.1,36.75,16.817,77.091,96.97,63.07,-99
57098.4875,11.7,7,353.33,36.85,16.806,77.109,96.82,63.09,-99
57098.48785,11.708333,7,353.57,36.95,16.795,77.126,96.64,63.08,-99
57098.48819,11.716667,7,353.8,37.05,16.784,77.144,96.49,63.1,-99
57098.48854,11.725,7,354.04,37.15,16.773,77.162,96.34,63.11,-99
57098.48889,11.733333,7,354.28,37.26,16.761,77.179,96.22,63.15,-99
57098.48924,11.741667,7,354.51,37.36,16.75,77.196,96.07,63.16,-99
57098.48958,11.75,7,354.75,37.46,16.739,77.214,95.97,63.21,-99
57098.48993,11.758333,7,354.98,37.57,16.727,77.231,95.82,63.22,-99
57098.49028,11.766667,7,355.22,37.67,16.716,77.248,95.71,63.27,-99
57098.49063,11.775,7,355.46,37.77,16.705,77.265,95.61,63.32,-99
57098.49097,11.783333,7,355.7,37.88,16.693,77.282,95.47,63.33,-99
57098.49132,11.791667,7,355.93,37.98,16.681,77.299,95.32,63.35,-99
57098.49167,11.8,7,356.17,38.09,16.67,77.316,95.21,63.39,-99
57098.49201,11.808333,7,356.41,38.19,16.658,77.333,95.09,63.43,-99
57098.49236,11.816667,7,356.65,38.3,16.646,77.349,94.99,63.47,-99
57098.49271,11.825,7,356.89,38.4,16.634,77.366,94.83,63.48,-99
57098.49306,11.833333,7,357.13,38.51,16.623,77.382,94.67,63.49,-99
57098.4934,11.841667,7,357.37,38.61,16.611,77.399,94.52,63.5,-99
57098.49375,11.85,7,357.61,38.72,16.599,77.415,94.37,63.51,-99
57098.4941,11.858333,7,357.85,38.83,16.587,77.431,94.19,63.51,-99
57098.49444,11.866667,7,358.1,38.93,16.574,77.447,93.99,63.48,-99
57098.49479,11.875,7,358.34,39.04,16.562,77.463,93.77,63.45,-99
57098.49514,11.883333,7,358.58,39.15,16.55,77.479,93.59,63.44,-99
57098.49549,11.891667,7,358.82,39.25,16.538,77.495,93.34,63.39,-99
57098.49583,11.9,7,359.07,39.36,16.526,77.511,93.12,63.35,-99
57098.49618,11.908333,7,359.31,39.47,16.513,77.527,92.86,63.28,-99
57098.49653,11.916667,7,359.56,39.58,16.501,77.542,92.61,63.23,-99
57098.49688,11.925,7,359.8,39.69,16.489,77.558,92.36,63.17,-99
57098.49722,11.933333,7,0.05,39.8,16.476,77.573,92.09,63.1,-99
57098.49757,11.941667,7,0.29,39.91,16.464,77.589,91.79,63.01,-99
57098.49792,11.95,7,0.54,40.01,16.451,77.604,91.47,62.9,-99
57098.49826,11.958333,7,0.78,40.12,16.438,77.619,91.17,62.8,-99
57098.49861,11.966667,7,1.03,40.23,16.426,77.634,90.78,62.65,-99
57098.49896,11.975,7,1.28,40.34,16.413,77.649,90.37,62.48,-99
57098.49931,11.983333,7,1.53,40.45,16.4,77.664,89.97,62.31,-99
57098.49965,11.991667,7,1.78,40.56,16.388,77.679,89.55,62.13,-99
57098.5,12,7,2.03,40.68,16.375,77.694,89.12,61.94,-99
57098.50035,12.008333,7,2.28,40.79,16.362,77.709,88.67,61.74,-99
57098.50069,12.016667,7,2.53,40.9,16.349,77.723,88.19,61.51,-99
57098.50104,12.025,7,2.78,41.01,16.336,77.738,87.68,61.27,-99
57098.50139,12.033333,7,3.03,41.12,16.323,77.752,87.16,61.01,-99
57098.50174,12.041667,7,3.28,41.23,16.31,77.767,86.61,60.73,-99
57098.50208,12.05,7,3.53,41.34,16.297,77.781,86.04,60.44,-99
57098.50243,12.058333,7,3.79,41.46,16.284,77.795,85.49,60.16,-99
57098.50278,12.066667,7,4.04,41.57,16.271,77.809,84.9,59.85,-99
57098.50313,12.075,7,4.3,41.68,16.258,77.823,84.31,59.54,-99
57098.50347,12.083333,7,4.55,41.79,16.245,77.837,84.31,59.65,-99
57098.50382,12.091667,7,4.81,41.91,16.232,77.851,84.31,59.75,-99
57098.50417,12.1,7,5.06,42.02,16.218,77.865,84.31,59.86,-99
57098.50451,12.108333,7,5.32,42.13,16.205,77.879,84.31,59.96,-99
57098.50486,12.116667,7,5.58,42.25,16.192,77.893,84.31,60.07,-99
57098.50521,12.125,7,5.84,42.36,16.178,77.906,84.31,60.17,-99
