Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km)
8.608333,1.0,6.711,72.364,131.96,30989.9988,107.39031699543143
8.616667,1.0,6.67,72.369,132.55,31020.0012,128.47562020663506
8.625,1.0,6.629,72.373,133.09,31050.0,117.89498182801655
8.633333,1.0,6.588,72.378,133.09,31079.9988,0.0
8.641667,1.0,6.547,72.383,133.67,31110.0012,126.29761163469664
8.65,1.0,6.505,72.388,133.67,31140.0,0.0
8.658333,1.0,6.464,72.394,134.27,31169.9988,130.23844624428642
8.666667,1.0,6.423,72.399,134.27,31200.001200000002,0.0
8.675,1.0,6.381,72.405,134.27,31230.000000000004,0.0
8.683333,1.0,6.34,72.411,134.27,31259.998799999998,0.0
8.691667,1.0,6.298,72.417,134.83,31290.001200000002,118.71877838514604
8.7,1.0,6.257,72.423,135.41,31319.999999999996,125.896111105294
8.708333,1.0,6.215,72.429,135.41,31349.998799999998,0.0
8.716667,1.0,6.173,72.436,135.93,31380.0012,109.84689905010367
8.725,1.0,6.132,72.442,136.51,31410.0,125.89549117374604
8.733333,1.0,6.09,72.449,137.11,31439.9988,126.7458930381949
8.741667,1.0,6.048,72.456,137.11,31470.0012,0.0
8.75,1.0,6.006,72.464,137.7,31500.0,124.12600363829678
8.758333,1.0,5.964,72.471,138.25,31529.9988,116.1830115518268
8.766667,1.0,5.922,72.479,138.84,31560.0012,124.1253426937823
8.775,1.0,5.88,72.487,139.39,31590.0,115.7097603554556
8.783333,1.0,5.837,72.495,139.39,31619.9988,0.0
8.791667,1.0,5.795,72.503,139.39,31650.001200000002,0.0
8.8,1.0,5.753,72.511,139.39,31680.000000000004,0.0
8.808333,1.0,5.711,72.52,139.99,31709.998799999998,125.6502072866294
8.816667,1.0,5.668,72.529,140.58,31740.001200000002,120.80307027015928
8.825,1.0,5.626,72.538,140.58,31769.999999999996,0.0
8.833333,1.0,5.584,72.547,141.15,31799.998799999998,119.36655470652558
8.841667,1.0,5.541,72.557,141.75,31830.0012,122.25455973836581
8.85,1.0,5.499,72.566,142.26,31860.0,106.80098285076416
8.858333,1.0,5.456,72.576,142.26,31889.9988,0.0
8.866667,1.0,5.414,72.586,142.8,31920.0012,112.50980427166733
8.875,1.0,5.371,72.597,142.8,31950.0,0.0
8.883333,1.0,5.329,72.607,142.8,31979.9988,0.0
8.891667,1.0,5.286,72.618,143.35,32010.0012,111.47019359636091
8.9,1.0,5.244,72.629,143.35,32040.0,0.0
8.908333,1.0,5.201,72.64,143.94,32069.9988,119.57612064060528
8.916667,1.0,5.159,72.651,143.94,32100.001200000002,0.0
8.925,1.0,5.116,72.663,144.48,32130.000000000004,108.81304951298603
8.933333,1.0,5.074,72.675,145.02,32159.998799999998,111.21129373158523
8.941667,1.0,5.031,72.687,145.52,32190.001200000002,100.75186778629688
8.95,1.0,4.989,72.699,146.03,32219.999999999996,105.0318562676043
8.958333,1.0,4.946,72.711,146.03,32249.998799999998,0.0
8.966667,1.0,4.904,72.724,146.62,32280.0012,120.72329667803051
8.975,1.0,4.862,72.737,146.62,32310.0,0.0
8.983333,1.0,4.819,72.75,147.21,32339.9988,118.15061406451126
8.991667,1.0,4.777,72.764,147.67,32370.0012,93.47528483534862
9.0,1.0,4.734,72.777,148.19,32400.0,104.13166563584782
9.008333,1.0,4.692,72.791,148.7,32429.9988,103.63437078633473
9.016667,1.0,4.65,72.805,148.7,32460.0012,0.0
9.025,1.0,4.607,72.819,149.24,32490.0,107.42310358898595
9.033333,1.0,4.565,72.834,149.75,32519.9988,102.87856670570358
9.041667,1.0,4.523,72.849,150.26,32550.001200000002,102.87788939512298
9.05,1.0,4.481,72.864,150.84,32580.000000000004,116.99762078582903
9.058333,1.0,4.439,72.879,151.34,32609.998799999998,100.85936603231875
9.066667,1.0,4.397,72.895,151.91,32640.001200000002,114.09787648896669
9.075,1.0,4.355,72.91,152.45,32669.999999999996,108.92672691879183
9.083333,1.0,4.313,72.926,152.98,32699.998799999998,106.08950722258797
9.091667,1.0,4.271,72.943,153.49,32730.0012,101.26561532616631
9.1,1.0,4.23,72.959,154.09,32760.0,122.64763522604629
9.108333,1.0,4.188,72.976,154.61,32789.9988,103.24965817367026
9.116667,1.0,4.146,72.993,155.2,32820.0012,117.14776950340969
9.125,1.0,4.105,73.01,155.77,32850.0,115.53716438641699
9.133333,1.0,4.064,73.028,156.2,32879.9988,86.39814024924969
9.141667,1.0,4.022,73.045,156.2,32910.0012,0.0
9.15,1.0,3.981,73.063,156.64,32940.0,88.40594266353071
9.158333,1.0,3.94,73.082,157.11,32969.9988,93.57680850146535
9.166667,1.0,3.899,73.1,157.11,33000.0012,0.0
9.175,1.0,3.858,73.119,157.64,33030.0,105.52096185383235
9.183333,1.0,3.817,73.138,158.09,33059.998799999994,89.59250801582878
9.191667,1.0,3.777,73.157,158.59,33090.001200000006,101.58313417212946
9.2,1.0,3.736,73.176,159.06,33120.0,93.5728507616231
9.208333,1.0,3.696,73.196,159.55,33149.9988,98.57768427155364
9.216667,1.0,3.655,73.216,160.07,33180.0012,102.5543126124095
9.225,1.0,3.615,73.236,160.51,33210.0,88.51713445469112
9.233333,1.0,3.575,73.257,161.0,33239.9988,97.58299834595977
9.241667,1.0,3.535,73.278,161.38,33270.0012,75.67589993984122
9.25,1.0,3.496,73.299,161.84,33300.0,93.43443303265136
9.258333,1.0,3.456,73.32,162.34,33329.9988,99.57173550217982
9.266667,1.0,3.417,73.341,162.79,33360.0012,91.40153396565765
9.275,1.0,3.377,73.363,163.33,33390.0,106.42338579852806
9.283333,1.0,3.338,73.385,163.73,33419.9988,80.37069068832338
9.291667,1.0,3.299,73.408,164.19,33450.0012,91.40790900263885
9.3,1.0,3.26,73.43,164.61,33480.0,84.38762129528844
9.308333,1.0,3.222,73.453,165.18,33509.998799999994,115.45493904909375
9.316667,1.0,3.183,73.476,165.67,33540.001200000006,97.36640343388359
9.325,1.0,3.145,73.499,166.18,33570.0,103.29970966726167
9.333333,1.0,3.107,73.523,166.64,33599.9988,92.0834083521076
9.341667,1.0,3.069,73.547,167.18,33630.0012,108.09680681999433
9.35,1.0,3.032,73.571,167.65,33660.0,95.8816005741329
9.358333,1.0,2.994,73.595,168.14,33689.9988,98.0858960782118
9.366667,1.0,2.957,73.62,168.63,33720.0012,98.72610600215984
9.375,1.0,2.92,73.644,169.16,33750.0,108.11853701933865
9.383333,1.0,2.883,73.669,169.56,33779.9988,80.59106790849772
9.391667,1.0,2.846,73.695,169.98,33810.0012,83.5597254234657
9.4,1.0,2.81,73.72,170.4,33840.0,86.21298491762185
9.408333,1.0,2.774,73.746,170.88,33869.9988,97.24773660243766
9.416667,1.0,2.738,73.772,171.3,33900.0012,85.09088286376961
9.425,1.0,2.702,73.799,171.83,33930.0,105.96306257046582
9.433333,1.0,2.666,73.825,172.31,33959.998799999994,97.2447360383163
9.441667,1.0,2.631,73.852,172.75,33990.001200000006,89.55265751852949
9.45,1.0,2.596,73.879,173.19,34020.0,89.55172091952137
9.458333,1.0,2.562,73.907,173.67,34049.9988,98.04673875681428
9.466667,1.0,2.527,73.934,174.11,34080.0012,89.54991095905488
9.475,1.0,2.493,73.962,174.55,34110.0,89.8742357026832
9.483333,1.0,2.459,73.99,174.99,34139.9988,89.87329838428215
9.491667,1.0,2.425,74.018,175.51,34170.0012,106.2128054546621
9.5,1.0,2.392,74.047,175.98,34200.0,96.25014691717958
9.508333,1.0,2.359,74.076,176.39,34229.9988,83.96201473490012
9.516667,1.0,2.326,74.105,176.78,34260.0012,79.86548175114575
9.525,1.0,2.293,74.134,177.22,34290.0,90.10372838690202
9.533333,1.0,2.261,74.163,177.66,34319.9988,91.66064580216901
9.541667,1.0,2.229,74.193,178.13,34350.0012,96.3976125542216
9.55,1.0,2.197,74.223,178.56,34380.0,88.19266432279379
9.558333,1.0,2.166,74.253,178.96,34409.998799999994,83.41690069186406
9.566667,1.0,2.135,74.284,179.36,34440.001200000006,82.08263028258372
9.575,1.0,2.104,74.314,179.78,34470.0,87.58602580350791
9.583333,1.0,2.073,74.345,180.26,34499.9988,98.49718537426574
9.591667,1.0,2.043,74.376,180.54,34530.0012,58.390814065721734
9.6,1.0,2.013,74.408,180.94,34560.0,82.03841586232134
9.608333,1.0,1.984,74.439,181.36,34589.9988,89.00774683342993
9.616667,1.0,1.955,74.471,181.75,34620.0012,81.24208987868867
9.625,1.0,1.926,74.503,182.21,34650.0,95.82309492906636
9.633333,1.0,1.897,74.535,182.67,34679.9988,95.82219989295955
9.641667,1.0,1.869,74.568,183.11,34710.0012,91.46083782012253
9.65,1.0,1.841,74.6,183.46,34740.0,74.04790364112601
9.658333,1.0,1.814,74.633,183.82,34769.9988,75.9543963225451
9.666667,1.0,1.787,74.666,184.27,34800.0012,94.94214696286093
9.675,1.0,1.76,74.7,184.56,34830.0,60.08761101741934
9.683333,1.0,1.734,74.733,184.95,34859.998799999994,83.50872226411268
9.691667,1.0,1.707,74.767,185.48,34890.001200000006,109.81338974003411
9.7,1.0,1.682,74.801,185.8,34920.0,68.21129980849328
9.708333,1.0,1.656,74.835,186.14,34949.9988,71.45744384125793
9.716667,1.0,1.632,74.869,186.41,34980.0012,58.36119452793639
9.725,1.0,1.607,74.904,186.66,35010.0,52.28583541113625
9.733333,1.0,1.583,74.938,187.05,35039.9988,84.29814313003524
9.741667,1.0,1.559,74.973,187.34,35070.0012,61.470566096506516
9.75,1.0,1.536,75.008,187.68,35100.0,73.02806344375078
9.758333,1.0,1.513,75.043,187.85,35129.9988,36.51375728126229
9.766667,1.0,1.49,75.079,188.23,35160.0012,80.01531046001153
11.0,1.0,2.967,80.47,144.44,39600.0,-17.906095270154104
11.008333,1.0,3.004,80.496,144.46,39629.9988,3.979176228963052
11.016667,1.0,3.042,80.521,144.49,39660.0012,5.933877113840762
11.025,1.0,3.079,80.547,144.5,39690.0,1.98963349493031
11.033333,1.0,3.117,80.572,144.51,39719.9988,1.978000772661836
11.041667,1.0,3.154,80.597,144.5,39750.0012,-2.0149124450525076
11.05,1.0,3.192,80.621,144.52,39780.0,4.003677868717855
11.058333,1.0,3.231,80.646,144.43,39809.998799999994,-17.47999293715727
11.066667,1.0,3.269,80.67,144.37,39840.001200000006,-12.011291290671165
11.075,1.0,3.307,80.694,144.32,39870.0,-10.00951727752339
11.083333,1.0,3.346,80.717,144.19,39899.9988,-25.832723834923918
11.091667,1.0,3.385,80.741,144.12,39930.0012,-13.753698792614562
11.1,1.0,3.424,80.764,143.98,39960.0,-27.820429691547943
11.108333,1.0,3.463,80.787,143.84,39989.9988,-27.82072129084849
11.116667,1.0,3.502,80.81,143.67,40020.0012,-33.78266253436475
11.125,1.0,3.542,80.832,143.53,40050.0,-27.592090951311164
11.133333,1.0,3.581,80.854,143.33,40079.9988,-40.18742759713277
11.141667,1.0,3.621,80.876,143.09,40110.0012,-47.30166729483285
11.15,1.0,3.661,80.898,142.86,40140.0,-45.331228185099334
11.158333,1.0,3.701,80.919,142.68,40169.9988,-35.847552564567735
11.166667,1.0,3.741,80.94,142.43,40200.0012,-49.78875166884217
11.175,1.0,3.781,80.961,142.06,40230.0,-73.6880768354333
11.183333,1.0,3.821,80.982,141.8,40259.998799999994,-51.78132518916393
11.191667,1.0,3.861,81.003,141.62,40290.001200000006,-35.84896965339754
11.2,1.0,3.902,81.023,141.29,40320.0,-65.08550463878412
11.208333,1.0,3.942,81.043,141.05,40349.9988,-48.28525682176366
11.216667,1.0,3.983,81.063,140.73,40380.0012,-63.11438798585499
11.225,1.0,4.024,81.082,140.43,40410.0,-59.73042723259294
11.233333,1.0,4.065,81.101,140.07,40439.9988,-71.67714797497115
11.241667,1.0,4.105,81.12,139.83,40470.0012,-48.7630008646508
11.25,1.0,4.146,81.139,139.5,40500.0,-65.70522018519493
11.258333,1.0,4.188,81.158,139.14,40529.9988,-70.26400931858316
11.266667,1.0,4.229,81.176,138.78,40560.0012,-72.33515264162017
11.275,1.0,4.27,81.194,138.49,40590.0,-58.270480044233885
11.283333,1.0,4.311,81.212,138.22,40619.9988,-54.2522924706868
11.291667,1.0,4.353,81.229,137.92,40650.0012,-59.56844827546262
11.3,1.0,4.394,81.247,137.59,40680.0,-66.30952768595917
11.308333,1.0,4.435,81.264,137.31,40709.998799999994,-56.75821913563807
11.316667,1.0,4.477,81.281,137.09,40740.001200000006,-43.68454620802295
11.325,1.0,4.518,81.297,136.85,40770.0,-49.06118131666911
11.333333,1.0,4.56,81.314,136.53,40799.9988,-63.54217194354647
11.341667,1.0,4.602,81.33,136.33,40830.0012,-40.03547238568536
11.35,1.0,4.643,81.346,136.11,40860.0,-44.97377808124741
11.358333,1.0,4.685,81.362,135.99,40889.9988,-24.021637974593155
11.366667,1.0,4.727,81.377,135.66,40920.0012,-66.56975858289117
11.375,1.0,4.768,81.392,135.39,40950.0,-55.640754102519004
11.383333,1.0,4.81,81.407,135.19,40979.9988,-40.34585397538862
11.391667,1.0,4.852,81.422,134.93,41010.0012,-52.44997386838728
11.4,1.0,4.894,81.437,134.77,41040.0,-32.27713275194164
11.408333,1.0,4.936,81.451,134.56,41069.9988,-42.674235221274785
11.416667,1.0,4.977,81.465,134.26,41100.0012,-62.29791012210221
11.425,1.0,5.019,81.479,134.02,41130.0,-48.77116312705106
11.433333,1.0,5.061,81.493,133.76,41159.998799999994,-52.835764518456855
11.441667,1.0,5.103,81.506,133.49,41190.001200000006,-55.24740512959974
11.45,1.0,5.145,81.52,133.2,41220.0,-58.932961816089644
11.458333,1.0,5.187,81.533,132.94,41249.9988,-53.20181196483202
11.466667,1.0,5.228,81.546,132.76,41280.0012,-37.65001413070831
11.475,1.0,5.27,81.558,132.52,41310.0,-49.428142384416965
11.483333,1.0,5.312,81.571,132.21,41339.9988,-63.43402844545845
11.491667,1.0,5.354,81.583,131.94,41370.0012,-55.607225499166354
11.5,1.0,5.395,81.595,131.64,41400.0,-63.17644998211981
11.508333,1.0,5.437,81.607,131.45,41429.9988,-39.13140975921766
11.516667,1.0,5.479,81.618,131.28,41460.0012,-35.22365467902571
11.525,1.0,5.521,81.63,130.88,41490.0,-82.38277896056199
11.533333,1.0,5.562,81.641,130.61,41519.9988,-57.2186240918165
11.541667,1.0,5.604,81.652,130.39,41550.0012,-45.584164752654196
11.55,1.0,5.645,81.663,130.07,41580.0,-67.81530470702072
11.558333,1.0,5.687,81.673,129.78,41609.998799999994,-60.4231906997451
11.566667,1.0,5.728,81.684,129.37,41640.001200000006,-86.88919006361157
11.575,1.0,5.77,81.694,129.01,41670.0,-75.00867595969045
11.583333,1.0,5.811,81.704,128.68,41699.9988,-70.34304288719282
11.591667,1.0,5.853,81.714,128.31,41730.0012,-77.09285200754621
11.6,1.0,5.894,81.723,127.94,41760.0,-79.28998936781707
11.608333,1.0,5.935,81.733,127.54,41789.9988,-85.26534601233057
11.616667,1.0,5.976,81.742,127.14,41820.0012,-85.71948574195041
11.625,1.0,6.017,81.751,126.66,41850.0,-102.86373344200031
11.633333,1.0,6.058,81.76,126.15,41879.9988,-109.29309176491523
11.641667,1.0,6.099,81.769,125.57,41910.0012,-124.29453367811185
11.65,1.0,6.14,81.777,125.0,41940.0,-122.7390314114398
11.658333,1.0,6.181,81.785,124.52,41969.9988,-103.35947294452234
11.666667,1.0,6.222,81.794,123.96,42000.0012,-120.00977541835297
11.675,1.0,6.263,81.802,123.42,42030.0,-116.28006281896596
11.683333,1.0,6.303,81.809,122.85,42059.998799999994,-126.25740269039598
11.691667,1.0,6.344,81.817,122.85,42090.001200000006,0.0
11.7,1.0,6.385,81.824,122.85,42120.0,0.0
11.708333,1.0,6.425,81.832,122.85,42149.9988,0.0
11.716667,1.0,6.465,81.839,122.85,42180.0012,0.0
11.725,1.0,6.506,81.846,122.85,42210.0,0.0
11.733333,1.0,6.546,81.853,122.85,42239.9988,0.0
11.741667,1.0,6.586,81.859,122.23,42270.0012,-137.87246948708753
11.75,1.0,6.626,81.866,122.23,42300.0,0.0
11.758333,1.0,6.666,81.872,121.64,42329.9988,-131.20168176290707
11.766667,1.0,6.706,81.878,121.64,42360.0012,0.0
11.775,1.0,6.746,81.884,121.16,42390.0,-106.74073061413071
11.783333,1.0,6.785,81.89,120.54,42419.9988,-141.3292652573836
11.791667,1.0,6.825,81.896,119.95,42450.0012,-131.20261388009135
11.8,1.0,6.864,81.901,119.37,42480.0,-132.6747120999849
11.808333,1.0,6.904,81.907,119.37,42509.998799999994,0.0
11.816667,1.0,6.943,81.912,118.83,42540.001200000006,-123.52505976416585
11.825,1.0,6.982,81.917,118.32,42570.0,-116.66271056839474
11.833333,1.0,7.021,81.922,117.78,42599.9988,-123.52538704453471
11.841667,1.0,7.06,81.927,117.28,42630.0012,-114.37551114180494
11.85,1.0,7.099,81.931,116.77,42660.0,-116.99912355169411
11.858333,1.0,7.138,81.936,116.27,42689.9988,-114.37581917202877
11.866667,1.0,7.177,81.94,115.68,42720.0012,-135.35216315246825
11.875,1.0,7.215,81.944,115.11,42750.0,-134.16857227854035
11.883333,1.0,7.254,81.948,114.51,42779.9988,-137.6465069672767
11.891667,1.0,7.292,81.952,113.91,42810.0012,-141.23033597786662
11.9,1.0,7.33,81.956,113.24,42840.0,-157.70735284662067
11.908333,1.0,7.369,81.96,112.65,42869.9988,-135.35275462820465
11.916667,1.0,7.407,81.963,112.65,42900.0012,0.0
11.925,1.0,7.445,81.967,112.65,42930.0,0.0
11.933333,1.0,7.482,81.97,112.65,42959.998799999994,0.0
11.941667,1.0,7.52,81.973,112.65,42990.001200000006,0.0
11.95,1.0,7.558,81.976,112.65,43020.0,0.0
11.958333,1.0,7.595,81.979,112.65,43049.9988,0.0
11.966667,1.0,7.633,81.982,112.65,43080.0012,0.0
11.975,1.0,7.67,81.985,112.65,43110.0,0.0
11.983333,1.0,7.707,81.988,112.65,43139.9988,0.0
11.991667,1.0,7.744,81.99,112.65,43170.0012,0.0
12.0,1.0,7.781,81.992,112.65,43200.0,0.0
12.008333,1.0,7.818,81.995,112.65,43229.9988,0.0
12.016667,1.0,7.854,81.997,112.65,43260.0012,0.0
12.025,1.0,7.891,81.999,112.65,43290.0,0.0
12.033333,1.0,7.927,82.001,112.65,43319.9988,0.0
12.041667,1.0,7.964,82.003,112.65,43350.0012,0.0
12.05,1.0,8.0,82.004,112.65,43380.0,0.0
12.058333,1.0,8.036,82.006,112.65,43409.998799999994,0.0
12.066667,1.0,8.072,82.007,112.65,43440.001200000006,0.0
12.075,1.0,8.108,82.009,111.79,43470.0,-214.51370065833788
12.083333,1.0,8.143,82.01,110.83,43499.9988,-246.5724575281007
12.091667,1.0,8.179,82.011,109.93,43530.0012,-224.74545744639386
12.1,1.0,8.215,82.012,109.01,43560.0,-229.7398166179355
12.108333,1.0,8.25,82.013,108.11,43589.9988,-231.1617285181308
12.116667,1.0,8.285,82.014,107.29,43620.0012,-210.6140342191014
12.125,1.0,8.32,82.015,106.45,43650.0,-215.7509772119845
12.133333,1.0,8.355,82.016,105.63,43679.9988,-210.6140642086048
12.141667,1.0,8.39,82.017,104.87,43710.0012,-195.20329300556372
12.15,1.0,8.425,82.017,104.01,43740.0,-220.97616602574882
12.158333,1.0,8.459,82.018,103.16,43769.9988,-224.73531274377345
12.166667,1.0,8.494,82.018,102.44,43800.0012,-185.00330178899043
12.175,1.0,8.528,82.018,101.77,43830.0,-177.2192576369245
12.183333,1.0,8.563,82.019,100.9,43859.998799999994,-223.45648127931582
12.191667,1.0,8.597,82.019,100.1,43890.001200000006,-211.60508374559384
12.2,1.0,8.631,82.019,99.37,43920.0,-193.0896389178399
12.208333,1.0,8.665,82.019,98.46,43949.9988,-240.70078276061244
12.216667,1.0,8.698,82.019,97.63,43980.0012,-226.19300997348856
12.225,1.0,8.732,82.019,96.89,44010.0,-195.73470246467016
12.233333,1.0,8.766,82.018,96.05,44039.9988,-222.0915198843292
12.241667,1.0,8.799,82.018,95.22,44070.0012,-226.19300997351036
12.25,1.0,8.832,82.018,94.48,44100.0,-201.66605708479608
12.258333,1.0,8.865,82.017,93.68,44129.9988,-217.91969337376034
12.266667,1.0,8.898,82.017,92.83,44160.0012,-231.64344394876733
12.275,1.0,8.931,82.016,92.09,44190.0,-201.57574886650684
12.283333,1.0,8.964,82.015,91.26,44219.9988,-226.09173664547117
12.291667,1.0,8.997,82.015,90.5,44250.0012,-207.11649106007363
12.3,1.0,9.029,82.014,89.82,44280.0,-191.01488292948534
12.308333,1.0,9.062,82.013,89.12,44309.998799999994,-190.6798241084981
12.316667,1.0,9.094,82.012,88.37,44340.001200000006,-210.6782159064563
12.325,1.0,9.126,82.011,87.69,44370.0,-191.01493199927768
12.333333,1.0,9.158,82.01,87.05,44399.9988,-179.77877486924334
12.341667,1.0,9.19,82.009,86.42,44430.0012,-176.96974666388456
12.35,1.0,9.222,82.008,85.84,44460.0,-162.92454267117225
12.358333,1.0,9.254,82.007,85.22,44489.9988,-174.16073303988176
12.366667,1.0,9.285,82.005,84.68,44520.0012,-156.33941616627192
12.375,1.0,9.317,82.004,84.08,44550.0,-168.54267362106864
12.383333,1.0,9.348,82.003,83.44,44579.9988,-185.57240716712198
12.391667,1.0,9.38,82.001,82.96,44610.0012,-134.6424720155003
12.4,1.0,9.411,82.0,82.39,44640.0,-165.27545546099887
12.408333,1.0,9.442,81.998,81.86,44669.9988,-153.4445211560324
12.416667,1.0,9.473,81.997,81.35,44700.0012,-147.87806597315065
12.425,1.0,9.503,81.995,80.8,44730.0,-164.5203449232156
12.433333,1.0,9.534,81.994,80.31,44759.998799999994,-142.07895169674117
12.441667,1.0,9.564,81.992,79.74,44790.001200000006,-170.50303393173033
12.45,1.0,9.595,81.99,79.23,44820.0,-147.65442802548455
12.458333,1.0,9.625,81.988,78.77,44849.9988,-137.5990460450797
12.466667,1.0,9.655,81.986,78.27,44880.0012,-149.56423761167758
12.475,1.0,9.685,81.985,77.8,44910.0,-140.81771402868918
12.483333,1.0,9.715,81.983,77.3,44939.9988,-149.56435238143348
12.491667,1.0,9.745,81.981,76.88,44970.0012,-125.63410441946357
12.5,1.0,9.775,81.979,76.43,45000.0,-134.60802105245477
12.508333,1.0,9.805,81.977,75.97,45029.9988,-137.59936375446966
12.516667,1.0,9.834,81.975,75.53,45060.0012,-136.13482860956677
12.525,1.0,9.864,81.972,75.16,45090.0,-110.38186425815711
12.533333,1.0,9.893,81.97,74.83,45119.9988,-102.10120534594307
12.541667,1.0,9.922,81.968,74.53,45150.0012,-92.81931523301824
12.55,1.0,9.951,81.966,74.18,45180.0,-108.28924514891123
12.558333,1.0,9.98,81.964,73.95,45209.998799999994,-71.16153297922165
12.566667,1.0,10.009,81.961,73.63,45240.001200000006,-98.72446932998344
12.575,1.0,10.038,81.959,73.37,45270.0,-80.44353795870329
12.583333,1.0,10.066,81.957,73.12,45299.9988,-80.09870790179563
12.591667,1.0,10.095,81.954,72.88,45330.0012,-74.0435540229313
12.6,1.0,10.123,81.952,72.68,45360.0,-64.07902209510411
12.608333,1.0,10.152,81.95,72.43,45389.9988,-77.34968129389266
12.616667,1.0,10.18,81.947,72.16,45420.0012,-86.24203303489416
12.625,1.0,10.208,81.945,71.99,45450.0,-54.467239953613
12.633333,1.0,10.236,81.942,71.79,45479.9988,-63.883110912114596
12.641667,1.0,10.264,81.94,71.61,45510.0012,-57.67124522382476
12.65,1.0,10.292,81.937,71.44,45540.0,-54.30074978477493
12.658333,1.0,10.319,81.934,71.26,45569.9988,-59.5997062365517
12.666667,1.0,10.347,81.932,71.05,45600.0012,-67.28320641195371
12.675,1.0,10.375,81.929,70.81,45630.0,-76.66010425445745
